dataset_type	path	filename	species_name
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue06_1.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt07_22.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt01_29.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_43.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue03_38.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_74.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_19.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt04_20.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt04_9.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt25_71.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_64.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt02_56.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt07_17.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt02_77.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_16.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_56.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_30.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_34.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt01_27.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt26_21.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_33.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt01_6.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_25.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt26_48.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt04_3.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt24_76.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_7.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt25_76.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt25_77.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_3.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_44.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_5.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt02_67.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_59.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_11.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt04_2.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_40.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt24_35.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue03_78.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue03_4.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_2.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_10.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_4.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_20.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue06_21.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt07_20.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_23.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt02_70.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue06_4.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_43.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_42.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_22.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_96.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_47.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt25_56.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt29_120.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	cue02_50.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_38.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt19_1.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Pinus sylvestris	alt24_3.txt	Pinus sylvestris
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt05_49.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_4.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt05_42.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt13_25.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_120.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt31_57.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_49.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt01_73.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt25_8.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_105.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_31.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_62.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt27_48.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_42.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt31_42.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt06_0.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_52.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_23.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt04_39.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_35.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt07_19.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt13_67.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_17.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt29_81.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_53.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_64.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_85.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_83.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_58.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt28_156.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt15_5.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_107.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt07_28.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_3.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt35_15.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_17.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_10.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_87.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt34_30.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt27_91.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt13_58.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt29_6.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_84.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_76.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt24_5.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt01_63.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_80.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt34_35.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt04_45.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_57.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_15.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt24_1.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt07_26.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt25_31.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt26_57.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt03_16.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt13_12.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_37.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_107.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_9.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt25_34.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt27_56.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_127.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_36.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_54.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt29_94.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt04_7.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_87.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt13_64.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt05_52.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt08_97.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt31_34.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt25_51.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt26_7.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt14_10.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_30.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt35_53.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt25_35.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt31_52.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt01_95.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt13_37.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_11.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt26_49.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt01_1.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt05_20.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_72.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt29_77.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt10_61.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt29_91.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt09_152.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt06_3.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt28_100.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt07_27.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt29_68.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt06_27.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt27_97.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt05_15.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt35_38.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt25_38.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus faginea	alt27_101.txt	Quercus faginea
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_4.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt16_65.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_74.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt34_8.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_91.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt35_26.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_61.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_136.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_51.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_18.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_137.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt14_8.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt30_26.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_15.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt35_8.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_8.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt33_12.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt14_32.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt16_64.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt35_21.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_12.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_88.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_8.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt14_60.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_104.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt25_64.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_0.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt30_9.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt35_13.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_28.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_31.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt16_49.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt34_26.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt34_25.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_56.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_71.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt30_12.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_26.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt13_54.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_29.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt25_72.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt34_11.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_110.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt35_62.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_1.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_145.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt33_17.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_16.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_92.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_33.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt30_4.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_63.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_17.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_26.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_61.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt13_18.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_12.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_27.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt33_18.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_38.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_75.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_40.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_16.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_10.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_15.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_8.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_89.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_0.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt30_19.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_42.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt35_3.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_8.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_77.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt16_79.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt34_15.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt24_11.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_89.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt34_0.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_24.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt33_0.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_127.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt27_7.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_14.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt26_77.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_114.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_65.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_56.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_39.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_24.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt14_16.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt16_43.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_7.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt29_31.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt36_5.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_54.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_4.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt28_82.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt35_46.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt32_4.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Owen/Quercus ilex	alt14_6.txt	Quercus ilex
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	284.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu95_HEW21.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu2_HEW9.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	91.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	185.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	245.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu5_SEW8.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	109.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	173.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu32_SEW8.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	223.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu28_AEW22.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	193.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	28.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	192.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	254.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu19_SEW36.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu71_SEW30.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	256.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu35b_AEW46.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	130.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu32_HEW29.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	106.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu7_HEW9.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	201.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	262.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu73_HEW21.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	141.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	190.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	36.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu89_SEW36.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	180.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu89_HEW29.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	216.pts	Fagus sylvatica
